https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1652918400000,2022-05-19 00:00:00,XMR/USDT,155.08,157.20,154.03,156.16,16812.963,2623779.06587,10948
1652914800000,2022-05-18 23:00:00,XMR/USDT,159.34,160.65,154.09,155.02,20140.097,3158708.13581,12304
1652911200000,2022-05-18 22:00:00,XMR/USDT,158.26,160.35,157.32,159.37,13912.158,2208122.42172,8620
1652907600000,2022-05-18 21:00:00,XMR/USDT,159.34,160.00,157.67,158.27,13885.362,2205174.63550,7288
1652904000000,2022-05-18 20:00:00,XMR/USDT,159.26,159.54,157.00,159.36,15565.078,2460958.84243,8745
1652900400000,2022-05-18 19:00:00,XMR/USDT,158.63,161.14,158.63,159.28,23541.766,3761345.34214,10331
1652896800000,2022-05-18 18:00:00,XMR/USDT,158.95,159.85,157.77,158.63,15156.912,2406766.94898,9701
1652893200000,2022-05-18 17:00:00,XMR/USDT,163.19,163.21,158.50,158.91,23270.536,3743511.61282,11429
1652889600000,2022-05-18 16:00:00,XMR/USDT,161.61,163.37,160.48,163.22,18505.224,2998483.66765,12225
1652886000000,2022-05-18 15:00:00,XMR/USDT,164.82,164.82,160.80,161.61,29880.338,4856639.73764,15978
1652882400000,2022-05-18 14:00:00,XMR/USDT,164.76,168.27,163.69,164.82,24137.950,4008986.64372,13432
1652878800000,2022-05-18 13:00:00,XMR/USDT,166.55,167.03,162.82,164.81,38540.400,6348893.47822,18393
1652875200000,2022-05-18 12:00:00,XMR/USDT,170.58,170.80,166.40,166.57,18406.936,3104273.55580,9987
1652871600000,2022-05-18 11:00:00,XMR/USDT,172.07,172.41,169.64,170.58,15144.366,2582314.18133,7541
1652868000000,2022-05-18 10:00:00,XMR/USDT,169.49,172.15,169.48,172.11,8635.656,1475132.78651,5944
1652864400000,2022-05-18 09:00:00,XMR/USDT,170.41,171.10,168.53,169.55,12581.730,2135229.41775,7201
1652860800000,2022-05-18 08:00:00,XMR/USDT,172.49,172.79,169.60,170.42,13768.173,2354547.97421,8551
1652857200000,2022-05-18 07:00:00,XMR/USDT,171.68,172.78,170.98,172.48,11563.799,1986517.35650,6946
1652853600000,2022-05-18 06:00:00,XMR/USDT,172.82,173.51,170.78,171.72,11573.909,1992607.44433,7417
1652850000000,2022-05-18 05:00:00,XMR/USDT,170.78,173.53,170.46,172.82,11700.002,2015196.13867,6653
1652846400000,2022-05-18 04:00:00,XMR/USDT,169.79,170.96,169.32,170.78,13445.590,2290810.59599,7085
1652842800000,2022-05-18 03:00:00,XMR/USDT,175.08,175.12,169.10,169.73,17669.409,3029670.35363,10063
1652839200000,2022-05-18 02:00:00,XMR/USDT,173.94,175.58,173.62,175.14,8178.503,1428598.84959,5142
1652835600000,2022-05-18 01:00:00,XMR/USDT,175.39,175.77,173.59,173.95,10547.522,1841097.90769,6975
1652832000000,2022-05-18 00:00:00,XMR/USDT,172.53,175.88,172.52,175.38,17978.091,3144291.96477,10661
1652828400000,2022-05-17 23:00:00,XMR/USDT,172.94,174.30,172.42,172.56,10985.231,1905005.00431,6486
1652824800000,2022-05-17 22:00:00,XMR/USDT,172.80,173.66,171.28,172.93,14936.815,2576990.82360,7971
1652821200000,2022-05-17 21:00:00,XMR/USDT,171.82,173.55,171.21,172.80,12992.638,2242543.12265,7354
1652817600000,2022-05-17 20:00:00,XMR/USDT,169.78,173.14,169.34,171.81,16823.312,2888040.63365,9433
1652814000000,2022-05-17 19:00:00,XMR/USDT,169.29,172.72,168.86,169.78,17734.881,3031986.56530,9905
1652810400000,2022-05-17 18:00:00,XMR/USDT,172.11,173.27,166.20,169.27,29292.319,4950143.10112,16537
1652806800000,2022-05-17 17:00:00,XMR/USDT,173.16,174.48,171.97,172.16,16534.972,2866784.50010,8703
1652803200000,2022-05-17 16:00:00,XMR/USDT,171.65,173.69,170.61,173.14,21313.097,3666976.10065,11597
1652799600000,2022-05-17 15:00:00,XMR/USDT,171.65,172.65,169.87,171.66,22065.918,3784247.67390,10443
1652796000000,2022-05-17 14:00:00,XMR/USDT,174.67,175.49,170.82,171.65,29301.718,5068335.34129,12288
1652792400000,2022-05-17 13:00:00,XMR/USDT,175.54,176.80,173.30,174.64,35139.605,6149134.57792,14405
1652788800000,2022-05-17 12:00:00,XMR/USDT,174.97,177.57,174.79,175.54,30411.367,5357675.96890,17063
1652785200000,2022-05-17 11:00:00,XMR/USDT,172.16,175.60,172.04,174.97,24075.103,4188128.68441,12451
1652781600000,2022-05-17 10:00:00,XMR/USDT,171.63,173.22,171.16,172.15,19586.942,3372787.99980,10088
1652778000000,2022-05-17 09:00:00,XMR/USDT,169.25,172.00,168.62,171.62,16000.088,2725460.89130,9141
1652774400000,2022-05-17 08:00:00,XMR/USDT,169.92,171.12,169.03,169.26,13112.701,2231015.05077,7946
1652770800000,2022-05-17 07:00:00,XMR/USDT,171.28,172.04,168.22,169.94,16393.572,2783528.81515,8983
1652767200000,2022-05-17 06:00:00,XMR/USDT,169.94,171.85,168.72,171.25,10458.447,1780394.86665,6592
1652763600000,2022-05-17 05:00:00,XMR/USDT,168.81,170.33,167.65,169.91,13463.670,2274208.66812,8126
1652760000000,2022-05-17 04:00:00,XMR/USDT,169.68,169.92,168.16,168.81,11345.300,1918456.01560,7551
1652756400000,2022-05-17 03:00:00,XMR/USDT,168.35,171.85,167.84,169.68,18300.801,3115473.01338,11019
1652752800000,2022-05-17 02:00:00,XMR/USDT,166.51,168.44,166.50,168.38,9334.822,1562091.89563,6772
1652749200000,2022-05-17 01:00:00,XMR/USDT,164.91,167.10,164.71,166.51,12005.390,1988873.76082,7820
1652745600000,2022-05-17 00:00:00,XMR/USDT,162.42,165.10,161.73,164.92,12104.623,1979702.44997,8803
1652742000000,2022-05-16 23:00:00,XMR/USDT,163.81,164.66,161.51,162.38,13013.596,2123314.92225,8449
1652738400000,2022-05-16 22:00:00,XMR/USDT,166.22,166.61,163.46,163.85,12958.897,2138326.24699,8234
1652734800000,2022-05-16 21:00:00,XMR/USDT,166.45,168.54,165.16,166.19,16062.462,2682928.68186,9353
1652731200000,2022-05-16 20:00:00,XMR/USDT,165.78,167.43,165.51,166.44,13022.633,2166600.67524,8515
1652727600000,2022-05-16 19:00:00,XMR/USDT,167.16,168.00,164.80,165.72,14610.880,2429931.40236,9386
1652724000000,2022-05-16 18:00:00,XMR/USDT,167.46,170.45,166.26,167.12,19525.785,3284482.57037,11883
1652720400000,2022-05-16 17:00:00,XMR/USDT,165.71,169.86,165.21,167.45,27186.989,4558778.97577,15226
1652716800000,2022-05-16 16:00:00,XMR/USDT,167.11,168.29,163.95,165.68,24814.819,4110104.74712,13869
1652713200000,2022-05-16 15:00:00,XMR/USDT,167.42,169.47,164.75,167.08,31341.774,5243052.33586,15985
1652709600000,2022-05-16 14:00:00,XMR/USDT,169.35,172.42,167.32,167.44,31178.706,5307746.99268,16366
1652706000000,2022-05-16 13:00:00,XMR/USDT,172.06,175.89,168.15,169.37,65948.194,11327966.01464,31231
1652702400000,2022-05-16 12:00:00,XMR/USDT,168.15,174.73,166.18,172.05,56050.130,9569115.81964,27710
1652698800000,2022-05-16 11:00:00,XMR/USDT,170.98,171.15,167.78,168.10,22338.032,3775935.97589,11697
1652695200000,2022-05-16 10:00:00,XMR/USDT,164.81,171.36,163.16,171.04,28933.178,4849344.95792,16880
1652691600000,2022-05-16 09:00:00,XMR/USDT,164.93,166.29,162.61,164.81,21886.526,3594248.50960,11720
1652688000000,2022-05-16 08:00:00,XMR/USDT,162.46,167.49,162.13,164.95,21428.187,3534712.95195,11378
1652684400000,2022-05-16 07:00:00,XMR/USDT,161.99,163.37,159.77,162.50,20372.863,3289318.26077,11801
1652680800000,2022-05-16 06:00:00,XMR/USDT,166.15,167.20,161.72,161.99,26278.463,4310210.31730,14422
1652677200000,2022-05-16 05:00:00,XMR/USDT,167.65,169.43,165.69,166.14,14721.751,2468696.58829,8495
1652673600000,2022-05-16 04:00:00,XMR/USDT,170.10,170.37,166.40,167.68,23294.167,3916858.88601,11810
1652670000000,2022-05-16 03:00:00,XMR/USDT,171.95,173.14,169.60,170.15,16627.260,2848759.97738,9163
1652666400000,2022-05-16 02:00:00,XMR/USDT,171.50,174.34,170.70,171.87,22825.537,3934792.60192,13277
1652662800000,2022-05-16 01:00:00,XMR/USDT,169.76,171.65,168.61,171.44,12900.663,2194210.28320,8370
1652659200000,2022-05-16 00:00:00,XMR/USDT,171.97,172.02,168.01,169.79,13949.119,2361009.25416,9117
1652655600000,2022-05-15 23:00:00,XMR/USDT,170.55,172.14,169.83,172.00,10900.728,1862581.33990,7230
1652652000000,2022-05-15 22:00:00,XMR/USDT,170.71,173.00,170.49,170.51,13845.358,2380430.96403,10598
1652648400000,2022-05-15 21:00:00,XMR/USDT,169.77,171.14,167.60,170.71,23050.505,3909132.18052,13164
1652644800000,2022-05-15 20:00:00,XMR/USDT,167.54,170.57,166.18,169.77,27976.147,4718668.16005,15903
1652641200000,2022-05-15 19:00:00,XMR/USDT,164.13,167.66,164.13,167.63,18636.226,3091909.15231,11093
1652637600000,2022-05-15 18:00:00,XMR/USDT,159.54,166.67,158.15,164.13,37982.345,6202043.53411,17283
1652634000000,2022-05-15 17:00:00,XMR/USDT,158.72,159.83,157.74,159.54,13395.323,2126102.43644,7888
1652630400000,2022-05-15 16:00:00,XMR/USDT,160.13,161.24,157.18,158.75,31481.786,5003208.24921,14905
1652626800000,2022-05-15 15:00:00,XMR/USDT,161.66,164.00,160.12,160.24,21454.297,3481528.92299,11530
1652623200000,2022-05-15 14:00:00,XMR/USDT,161.38,162.31,159.00,161.66,23686.937,3813734.40367,11550
1652619600000,2022-05-15 13:00:00,XMR/USDT,162.84,163.64,161.31,161.31,21079.174,3427405.21709,10380
1652616000000,2022-05-15 12:00:00,XMR/USDT,163.62,165.27,162.18,162.83,23106.814,3782953.88411,12425
1652612400000,2022-05-15 11:00:00,XMR/USDT,161.89,164.55,160.96,163.68,32854.744,5343111.84439,16225
1652608800000,2022-05-15 10:00:00,XMR/USDT,158.36,162.62,157.75,161.89,24381.167,3908121.07970,13947
1652605200000,2022-05-15 09:00:00,XMR/USDT,158.19,161.50,155.00,158.36,61449.810,9727279.61253,24537
1652601600000,2022-05-15 08:00:00,XMR/USDT,157.63,160.25,156.90,158.23,23216.149,3676989.26289,12074
1652598000000,2022-05-15 07:00:00,XMR/USDT,157.49,158.95,156.39,157.71,20388.067,3219710.77756,11964
1652594400000,2022-05-15 06:00:00,XMR/USDT,155.75,157.69,155.75,157.49,13155.429,2058345.98746,8555
1652590800000,2022-05-15 05:00:00,XMR/USDT,153.09,156.85,151.75,155.79,20037.008,3105492.38280,8227
1652587200000,2022-05-15 04:00:00,XMR/USDT,153.33,154.67,152.31,153.16,9196.048,1411390.56996,5134
1652583600000,2022-05-15 03:00:00,XMR/USDT,152.41,153.77,151.47,153.35,12739.708,1947411.21206,6508
1652580000000,2022-05-15 02:00:00,XMR/USDT,154.97,155.66,150.51,152.38,23173.611,3527539.37092,9148
1652576400000,2022-05-15 01:00:00,XMR/USDT,155.18,155.57,152.75,154.91,11127.014,1715542.49311,6526
1652572800000,2022-05-15 00:00:00,XMR/USDT,153.24,156.36,153.18,155.23,15425.507,2391415.61270,10322
1652569200000,2022-05-14 23:00:00,XMR/USDT,152.70,155.17,150.77,153.24,18548.493,2840460.25090,8843
1652565600000,2022-05-14 22:00:00,XMR/USDT,150.50,153.68,149.80,152.59,15464.280,2341475.37969,8553
1652562000000,2022-05-14 21:00:00,XMR/USDT,145.79,151.05,145.79,150.44,15491.214,2306373.06297,7907
1652558400000,2022-05-14 20:00:00,XMR/USDT,148.34,150.04,145.51,145.73,17778.858,2627719.37928,10200
1652554800000,2022-05-14 19:00:00,XMR/USDT,149.37,150.34,147.52,148.31,16491.691,2454652.34480,7668
1652551200000,2022-05-14 18:00:00,XMR/USDT,148.65,150.65,148.39,149.35,15158.385,2265741.27148,8733
1652547600000,2022-05-14 17:00:00,XMR/USDT,147.31,148.79,146.58,148.57,10707.493,1579997.15786,6850
1652544000000,2022-05-14 16:00:00,XMR/USDT,140.52,148.92,139.07,147.24,38365.520,5546871.18819,18349
1652540400000,2022-05-14 15:00:00,XMR/USDT,142.20,143.58,140.24,140.54,16265.358,2309310.28509,9384
1652536800000,2022-05-14 14:00:00,XMR/USDT,140.55,142.89,139.40,142.22,18930.231,2670522.72435,10491
1652533200000,2022-05-14 13:00:00,XMR/USDT,140.97,142.06,138.85,140.54,20184.220,2831792.23043,10485
1652529600000,2022-05-14 12:00:00,XMR/USDT,138.49,142.05,137.54,140.98,16976.706,2375159.89113,9146
1652526000000,2022-05-14 11:00:00,XMR/USDT,139.45,139.83,135.35,138.52,22804.404,3138117.94494,12614
1652522400000,2022-05-14 10:00:00,XMR/USDT,142.95,142.99,138.82,139.44,13848.000,1948505.96097,9228
1652518800000,2022-05-14 09:00:00,XMR/USDT,145.27,145.61,142.02,142.91,13760.045,1979855.86042,7973
1652515200000,2022-05-14 08:00:00,XMR/USDT,144.90,146.00,144.32,145.25,10047.219,1458206.69918,6727
1652511600000,2022-05-14 07:00:00,XMR/USDT,145.47,145.95,144.49,144.94,5894.520,856529.22393,4219
1652508000000,2022-05-14 06:00:00,XMR/USDT,144.94,146.40,144.33,145.47,6631.402,964690.74603,4519
1652504400000,2022-05-14 05:00:00,XMR/USDT,144.42,146.49,143.65,144.89,7210.756,1046055.82283,4986
1652500800000,2022-05-14 04:00:00,XMR/USDT,146.63,146.99,143.40,144.43,9275.169,1347423.35974,6094
1652497200000,2022-05-14 03:00:00,XMR/USDT,145.70,147.14,145.45,146.62,5610.849,820299.62941,4183
1652493600000,2022-05-14 02:00:00,XMR/USDT,147.21,147.69,145.49,145.70,9028.889,1324730.83852,5327
1652490000000,2022-05-14 01:00:00,XMR/USDT,145.02,148.11,144.49,147.20,11488.272,1681806.44811,6210
1652486400000,2022-05-14 00:00:00,XMR/USDT,143.76,145.59,142.51,145.03,16957.661,2447392.36370,8543
1652482800000,2022-05-13 23:00:00,XMR/USDT,146.31,146.37,142.83,143.74,18372.204,2648959.19130,9008
1652479200000,2022-05-13 22:00:00,XMR/USDT,146.07,149.34,145.32,146.32,18005.393,2645203.35734,10766
1652475600000,2022-05-13 21:00:00,XMR/USDT,142.66,146.08,141.71,146.07,13469.335,1931918.97743,8438
1652472000000,2022-05-13 20:00:00,XMR/USDT,145.84,146.48,142.48,142.71,23390.168,3378316.58608,10750
1652468400000,2022-05-13 19:00:00,XMR/USDT,148.20,148.47,144.74,145.82,14813.572,2174312.41029,8490
1652464800000,2022-05-13 18:00:00,XMR/USDT,148.98,149.63,146.39,148.25,21423.791,3171498.58570,11497
1652461200000,2022-05-13 17:00:00,XMR/USDT,149.44,152.14,148.66,149.04,14749.356,2216635.61514,8887
1652457600000,2022-05-13 16:00:00,XMR/USDT,150.84,153.14,148.47,149.40,33390.884,5025023.08813,14799
1652454000000,2022-05-13 15:00:00,XMR/USDT,153.67,154.29,149.21,150.80,23243.394,3533982.06402,12137
1652450400000,2022-05-13 14:00:00,XMR/USDT,150.15,155.42,149.26,153.69,43856.909,6705259.00158,20853
1652446800000,2022-05-13 13:00:00,XMR/USDT,151.42,151.84,146.38,150.11,28964.725,4306491.80424,14581
1652443200000,2022-05-13 12:00:00,XMR/USDT,151.59,152.94,149.44,151.44,26712.854,4037337.95838,12674
1652439600000,2022-05-13 11:00:00,XMR/USDT,148.98,151.88,147.20,151.50,20326.934,3043532.55093,11306
1652436000000,2022-05-13 10:00:00,XMR/USDT,147.42,149.84,145.82,148.89,21039.261,3110727.19457,9403
1652432400000,2022-05-13 09:00:00,XMR/USDT,146.97,150.82,146.77,147.42,20349.645,3025102.86356,12058
1652428800000,2022-05-13 08:00:00,XMR/USDT,143.24,147.73,143.17,147.03,16817.590,2449919.39443,9256
1652425200000,2022-05-13 07:00:00,XMR/USDT,146.45,146.64,143.06,143.19,16834.755,2446384.65141,9869
1652421600000,2022-05-13 06:00:00,XMR/USDT,149.02,150.00,145.13,146.44,22800.423,3367916.03295,11129
1652418000000,2022-05-13 05:00:00,XMR/USDT,145.57,152.00,145.01,148.95,29503.781,4411104.02400,14606
1652414400000,2022-05-13 04:00:00,XMR/USDT,147.08,147.29,143.85,145.60,11822.701,1717432.56255,7515
1652410800000,2022-05-13 03:00:00,XMR/USDT,143.67,148.40,142.84,147.06,21569.159,3155632.90925,14089
1652407200000,2022-05-13 02:00:00,XMR/USDT,139.69,144.73,138.87,143.66,22391.169,3189108.56948,11402
1652403600000,2022-05-13 01:00:00,XMR/USDT,140.64,142.74,138.44,139.62,14041.847,1971772.76898,8317
1652400000000,2022-05-13 00:00:00,XMR/USDT,137.50,141.31,134.86,140.67,18968.286,2621159.20464,11228
1652396400000,2022-05-12 23:00:00,XMR/USDT,135.68,138.96,135.68,137.50,16805.112,2306062.64304,10115
1652392800000,2022-05-12 22:00:00,XMR/USDT,133.49,136.00,133.15,135.70,16397.755,2208094.77596,9843
1652389200000,2022-05-12 21:00:00,XMR/USDT,133.43,134.79,130.17,133.52,32619.567,4324474.23535,13745
1652385600000,2022-05-12 20:00:00,XMR/USDT,135.15,136.03,133.23,133.46,18504.810,2491640.64108,10274
1652382000000,2022-05-12 19:00:00,XMR/USDT,130.51,135.84,130.09,135.14,32589.454,4341161.27426,18220
1652378400000,2022-05-12 18:00:00,XMR/USDT,136.69,137.78,130.18,130.62,41489.937,5532366.21954,23033
1652374800000,2022-05-12 17:00:00,XMR/USDT,144.58,144.74,136.42,136.78,33069.025,4652658.45156,19753
1652371200000,2022-05-12 16:00:00,XMR/USDT,137.59,146.28,137.14,144.58,49194.599,6994508.05518,28926
1652367600000,2022-05-12 15:00:00,XMR/USDT,143.10,146.65,137.58,137.58,51319.713,7284358.43282,33597
1652364000000,2022-05-12 14:00:00,XMR/USDT,134.16,143.50,132.73,143.09,41022.373,5615805.41184,28694
1652360400000,2022-05-12 13:00:00,XMR/USDT,138.80,138.96,133.76,134.20,39770.252,5417964.11578,24350
1652356800000,2022-05-12 12:00:00,XMR/USDT,136.71,139.24,133.38,138.84,39861.745,5435654.00116,25390
1652353200000,2022-05-12 11:00:00,XMR/USDT,136.29,139.87,134.90,136.75,44582.051,6111864.91600,26933
1652349600000,2022-05-12 10:00:00,XMR/USDT,126.93,137.18,126.28,136.05,58673.267,7689641.40389,31625
1652346000000,2022-05-12 09:00:00,XMR/USDT,129.73,132.99,126.53,126.92,57443.988,7456646.36149,29563
1652342400000,2022-05-12 08:00:00,XMR/USDT,127.19,132.71,125.38,129.73,79884.350,10326035.34922,35445
1652338800000,2022-05-12 07:00:00,XMR/USDT,126.10,131.33,117.92,127.18,126705.859,15794970.63401,53678
1652335200000,2022-05-12 06:00:00,XMR/USDT,122.47,131.18,121.01,126.17,105290.531,13309751.24650,45106
1652331600000,2022-05-12 05:00:00,XMR/USDT,128.63,128.96,118.68,122.45,139728.087,17143246.54483,63403
1652328000000,2022-05-12 04:00:00,XMR/USDT,131.31,133.23,123.47,128.68,116898.907,15049062.77398,59867
1652324400000,2022-05-12 03:00:00,XMR/USDT,136.73,137.25,130.78,131.26,77443.306,10380422.36564,47325
1652320800000,2022-05-12 02:00:00,XMR/USDT,144.18,145.43,136.62,136.75,66784.353,9475636.21764,35234
1652317200000,2022-05-12 01:00:00,XMR/USDT,151.26,153.24,143.41,144.10,78662.230,11622477.45556,37975
1652313600000,2022-05-12 00:00:00,XMR/USDT,140.59,156.38,139.24,151.19,108746.883,16188152.26171,55704
1652310000000,2022-05-11 23:00:00,XMR/USDT,142.58,145.16,137.63,140.59,62098.537,8697091.50005,35999
1652306400000,2022-05-11 22:00:00,XMR/USDT,147.49,149.62,140.71,142.55,54302.889,7884161.61959,31890
1652302800000,2022-05-11 21:00:00,XMR/USDT,142.26,148.31,140.87,147.51,68783.574,9961570.64007,41094
1652299200000,2022-05-11 20:00:00,XMR/USDT,151.91,154.76,140.64,142.28,97358.059,14318358.00285,53001
1652295600000,2022-05-11 19:00:00,XMR/USDT,155.13,155.56,150.54,151.93,50467.489,7726367.46402,31726
1652292000000,2022-05-11 18:00:00,XMR/USDT,158.94,160.40,154.82,155.18,36856.105,5826101.86668,22904
1652288400000,2022-05-11 17:00:00,XMR/USDT,159.14,163.31,154.71,159.00,63436.235,10110617.11486,34543
1652284800000,2022-05-11 16:00:00,XMR/USDT,164.38,166.43,158.43,159.16,71093.044,11519809.02710,40643
1652281200000,2022-05-11 15:00:00,XMR/USDT,171.74,172.17,163.48,164.31,65040.245,10929206.22920,41030
1652277600000,2022-05-11 14:00:00,XMR/USDT,167.31,171.82,163.62,171.66,80449.938,13476843.05634,44910
1652274000000,2022-05-11 13:00:00,XMR/USDT,145.56,173.41,144.71,167.29,153101.967,24022406.02627,89343
1652270400000,2022-05-11 12:00:00,XMR/USDT,160.40,163.90,142.50,145.42,157922.649,24137550.22538,88751
1652266800000,2022-05-11 11:00:00,XMR/USDT,166.77,167.45,159.17,160.35,49662.067,8149077.55557,30385
1652263200000,2022-05-11 10:00:00,XMR/USDT,165.46,169.86,163.33,166.72,60401.819,10053188.04211,33475
1652259600000,2022-05-11 09:00:00,XMR/USDT,159.91,165.49,155.03,165.42,69166.627,11039531.66355,37511
1652256000000,2022-05-11 08:00:00,XMR/USDT,155.22,160.18,153.26,159.91,78153.236,12256330.94982,42407
1652252400000,2022-05-11 07:00:00,XMR/USDT,152.08,156.18,147.09,155.18,103999.030,15772295.74170,54520
1652248800000,2022-05-11 06:00:00,XMR/USDT,157.50,160.47,150.78,152.10,71918.963,11260281.28560,29208
1652245200000,2022-05-11 05:00:00,XMR/USDT,157.59,163.41,155.60,157.52,53278.995,8473221.56885,25689
1652241600000,2022-05-11 04:00:00,XMR/USDT,162.52,163.72,156.60,157.59,82186.793,13127212.46508,31341
1652238000000,2022-05-11 03:00:00,XMR/USDT,165.07,166.51,162.51,162.53,49155.700,8103143.36918,20559
1652234400000,2022-05-11 02:00:00,XMR/USDT,158.38,165.90,156.74,165.04,55978.898,9080502.69483,31066
1652230800000,2022-05-11 01:00:00,XMR/USDT,162.41,163.27,158.00,158.33,39499.328,6330150.31910,24418
1652227200000,2022-05-11 00:00:00,XMR/USDT,162.46,167.02,160.77,162.42,56513.565,9283972.04612,31536
1652223600000,2022-05-10 23:00:00,XMR/USDT,157.90,163.75,157.32,162.46,78899.144,12741121.72384,34389
1652220000000,2022-05-10 22:00:00,XMR/USDT,153.32,159.79,152.64,157.97,88116.209,13828279.29674,37646
1652216400000,2022-05-10 21:00:00,XMR/USDT,159.09,161.67,150.00,153.34,107686.824,16714993.97043,48564
1652212800000,2022-05-10 20:00:00,XMR/USDT,168.55,168.94,157.76,159.08,107734.036,17547197.46803,59148
1652209200000,2022-05-10 19:00:00,XMR/USDT,174.33,174.84,168.40,168.60,40941.460,6998432.10129,24047
1652205600000,2022-05-10 18:00:00,XMR/USDT,177.58,177.81,173.29,174.33,30292.079,5306713.89501,19695
1652202000000,2022-05-10 17:00:00,XMR/USDT,173.88,178.03,173.49,177.54,25868.885,4549349.70775,18821
1652198400000,2022-05-10 16:00:00,XMR/USDT,175.15,176.54,171.55,173.91,39423.351,6858832.14184,24743
1652194800000,2022-05-10 15:00:00,XMR/USDT,172.56,176.73,169.62,174.99,70456.837,12172398.15735,35945
1652191200000,2022-05-10 14:00:00,XMR/USDT,181.24,183.09,170.88,172.53,68406.057,12097869.11137,42241
1652187600000,2022-05-10 13:00:00,XMR/USDT,187.58,188.85,180.36,181.27,59568.644,10944913.77200,33093
1652184000000,2022-05-10 12:00:00,XMR/USDT,184.46,188.75,183.08,187.59,27573.601,5130525.50086,19776
1652180400000,2022-05-10 11:00:00,XMR/USDT,179.96,184.89,179.52,184.53,25510.902,4671122.22985,17817
1652176800000,2022-05-10 10:00:00,XMR/USDT,180.41,182.29,179.08,180.05,22735.469,4113379.79254,16312
1652173200000,2022-05-10 09:00:00,XMR/USDT,183.66,184.63,179.76,180.43,26062.115,4748489.42692,19214
1652169600000,2022-05-10 08:00:00,XMR/USDT,180.23,185.27,179.96,183.66,32998.980,6049128.31490,21851
1652166000000,2022-05-10 07:00:00,XMR/USDT,185.06,186.35,180.14,180.23,28251.134,5171367.46805,23039
1652162400000,2022-05-10 06:00:00,XMR/USDT,185.09,189.57,184.20,185.04,37560.539,7029408.89976,25980
1652158800000,2022-05-10 05:00:00,XMR/USDT,181.16,187.72,180.32,185.09,37385.307,6871514.40385,24990
1652155200000,2022-05-10 04:00:00,XMR/USDT,176.17,181.45,175.12,181.21,36538.108,6544318.95362,21425
1652151600000,2022-05-10 03:00:00,XMR/USDT,178.05,179.43,176.03,176.07,38063.300,6765427.28646,19357
1652148000000,2022-05-10 02:00:00,XMR/USDT,177.27,180.03,175.21,178.04,31887.820,5658700.66470,20334
1652144400000,2022-05-10 01:00:00,XMR/USDT,178.75,181.74,176.35,177.24,49408.422,8840481.64851,28932
1652140800000,2022-05-10 00:00:00,XMR/USDT,173.10,180.00,169.13,178.71,108732.885,18939365.40811,64915
1652137200000,2022-05-09 23:00:00,XMR/USDT,180.94,183.31,172.00,173.13,67569.451,12011215.48687,47355
1652133600000,2022-05-09 22:00:00,XMR/USDT,182.34,185.53,180.34,180.96,30635.766,5614266.72233,20925
1652130000000,2022-05-09 21:00:00,XMR/USDT,185.72,187.78,181.88,182.30,28160.007,5226210.29836,17670
1652126400000,2022-05-09 20:00:00,XMR/USDT,184.17,189.54,183.14,185.72,57979.956,10805473.18938,31945
1652122800000,2022-05-09 19:00:00,XMR/USDT,183.93,185.96,179.71,184.14,50507.398,9235809.53611,34678
1652119200000,2022-05-09 18:00:00,XMR/USDT,187.57,188.62,177.65,183.88,104917.818,19273860.53987,65046
1652115600000,2022-05-09 17:00:00,XMR/USDT,191.38,192.58,186.20,187.57,70967.489,13459620.55543,42851
1652112000000,2022-05-09 16:00:00,XMR/USDT,196.90,197.96,186.32,191.42,89048.552,17136254.57840,51703
1652108400000,2022-05-09 15:00:00,XMR/USDT,196.70,200.00,193.73,196.90,78283.897,15410317.02243,44054
1652104800000,2022-05-09 14:00:00,XMR/USDT,202.06,202.65,196.56,196.70,31868.213,6364287.34148,22612
1652101200000,2022-05-09 13:00:00,XMR/USDT,200.34,204.68,197.13,202.04,67616.940,13556227.36926,37249
1652097600000,2022-05-09 12:00:00,XMR/USDT,204.37,204.50,199.73,200.31,49510.616,9972768.19758,27150
1652094000000,2022-05-09 11:00:00,XMR/USDT,205.37,208.69,202.14,204.36,53992.691,11067704.97456,33216
1652090400000,2022-05-09 10:00:00,XMR/USDT,207.23,208.70,202.88,205.33,66784.890,13737666.08061,38489
1652086800000,2022-05-09 09:00:00,XMR/USDT,211.44,212.52,206.75,207.29,30275.287,6337656.56885,19323
1652083200000,2022-05-09 08:00:00,XMR/USDT,213.36,213.61,207.71,211.44,44090.086,9299507.72648,25601
1652079600000,2022-05-09 07:00:00,XMR/USDT,207.60,213.89,207.57,213.34,36893.217,7761892.53568,23368
1652076000000,2022-05-09 06:00:00,XMR/USDT,215.04,215.37,206.44,207.62,77274.820,16183900.44292,37184
1652072400000,2022-05-09 05:00:00,XMR/USDT,216.30,216.67,213.07,215.00,24826.372,5326251.28845,16715
1652068800000,2022-05-09 04:00:00,XMR/USDT,216.09,220.05,215.46,216.33,31649.766,6889882.52643,17096
1652065200000,2022-05-09 03:00:00,XMR/USDT,214.09,217.52,213.72,216.12,27126.004,5862176.28904,16674
1652061600000,2022-05-09 02:00:00,XMR/USDT,216.86,217.59,212.69,214.10,44400.659,9542790.83706,25496
1652058000000,2022-05-09 01:00:00,XMR/USDT,219.21,221.00,216.52,216.88,29659.301,6489602.43034,17872
