https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1624478400000,2021-06-23 20:00:00,LINK/USDT,17.382,17.889,17.377,17.686,1151628.81,20353435.34087,31721
1624474800000,2021-06-23 19:00:00,LINK/USDT,17.706,17.891,17.377,17.377,850236.78,15010181.18284,25601
1624471200000,2021-06-23 18:00:00,LINK/USDT,18.131,18.131,17.657,17.715,1066509.35,19010295.23671,31632
1624467600000,2021-06-23 17:00:00,LINK/USDT,18.345,18.398,18.079,18.126,499133.77,9090220.49619,19540
1624464000000,2021-06-23 16:00:00,LINK/USDT,18.162,18.551,17.983,18.350,1402220.15,25650260.28817,35696
1624460400000,2021-06-23 15:00:00,LINK/USDT,18.656,18.685,18.061,18.160,1539874.78,28183025.86628,36083
1624456800000,2021-06-23 14:00:00,LINK/USDT,18.513,18.782,18.350,18.654,1059441.47,19649991.37121,27914
1624453200000,2021-06-23 13:00:00,LINK/USDT,18.838,19.197,18.475,18.511,1650994.42,31137776.92569,41139
1624449600000,2021-06-23 12:00:00,LINK/USDT,18.532,18.850,18.455,18.832,640152.02,11933286.58379,22043
1624446000000,2021-06-23 11:00:00,LINK/USDT,18.831,19.045,18.509,18.528,764783.20,14321876.31925,26567
1624442400000,2021-06-23 10:00:00,LINK/USDT,18.496,18.882,18.442,18.831,740436.51,13826522.48404,20638
1624438800000,2021-06-23 09:00:00,LINK/USDT,18.332,18.710,18.287,18.498,717951.10,13298641.73062,22632
1624435200000,2021-06-23 08:00:00,LINK/USDT,18.766,18.983,18.325,18.330,1017707.48,19008891.09358,29687
1624431600000,2021-06-23 07:00:00,LINK/USDT,18.670,18.972,18.550,18.762,719329.57,13493078.86489,23166
1624428000000,2021-06-23 06:00:00,LINK/USDT,19.074,19.150,18.630,18.666,950859.37,17946148.16523,26999
1624424400000,2021-06-23 05:00:00,LINK/USDT,18.390,19.150,18.210,19.074,1230935.30,22906651.33160,36678
1624420800000,2021-06-23 04:00:00,LINK/USDT,18.437,18.700,18.271,18.389,851110.59,15707163.42119,24155
1624417200000,2021-06-23 03:00:00,LINK/USDT,18.356,18.486,18.130,18.435,973138.28,17811201.58910,25854
1624413600000,2021-06-23 02:00:00,LINK/USDT,18.095,18.649,17.995,18.352,1441162.88,26337351.57085,40912
1624410000000,2021-06-23 01:00:00,LINK/USDT,17.459,18.110,17.371,18.098,2414981.73,43028613.56298,60164
1624406400000,2021-06-23 00:00:00,LINK/USDT,16.843,17.643,16.141,17.457,3351904.07,56434442.15858,79933
1624402800000,2021-06-22 23:00:00,LINK/USDT,16.955,17.049,16.480,16.849,1379587.64,23102841.92467,34985
1624399200000,2021-06-22 22:00:00,LINK/USDT,16.785,17.172,16.648,16.957,1139122.71,19239375.36958,32873
1624395600000,2021-06-22 21:00:00,LINK/USDT,17.543,17.588,16.613,16.785,1401194.40,23813116.51787,36002
1624392000000,2021-06-22 20:00:00,LINK/USDT,17.035,17.578,16.976,17.540,1081171.64,18698293.85011,31492
1624388400000,2021-06-22 19:00:00,LINK/USDT,17.744,17.787,17.015,17.032,1277364.75,22126029.06294,35475
1624384800000,2021-06-22 18:00:00,LINK/USDT,17.557,17.938,17.320,17.740,1410511.47,24849958.37297,38761
1624381200000,2021-06-22 17:00:00,LINK/USDT,17.309,17.708,17.031,17.555,1777001.36,30800792.02899,42348
1624377600000,2021-06-22 16:00:00,LINK/USDT,17.004,17.630,16.854,17.312,3550120.70,61342039.45914,78828
1624374000000,2021-06-22 15:00:00,LINK/USDT,16.335,17.160,16.091,16.996,4362566.33,72913102.20190,92242
1624370400000,2021-06-22 14:00:00,LINK/USDT,15.178,16.582,14.995,16.333,4468898.14,70000834.95340,90571
1624366800000,2021-06-22 13:00:00,LINK/USDT,15.787,16.080,14.964,15.176,3831833.28,59206519.28730,89803
1624363200000,2021-06-22 12:00:00,LINK/USDT,16.172,16.222,15.231,15.791,6101853.79,96086541.55696,128688
1624359600000,2021-06-22 11:00:00,LINK/USDT,16.824,16.941,16.140,16.168,1671048.98,27466612.70596,41078
1624356000000,2021-06-22 10:00:00,LINK/USDT,16.686,17.231,16.165,16.827,2879826.62,48010230.28364,66756
1624352400000,2021-06-22 09:00:00,LINK/USDT,17.026,17.188,16.324,16.684,2423473.13,40510400.86811,58310
1624348800000,2021-06-22 08:00:00,LINK/USDT,17.902,17.926,16.867,17.025,2305798.59,39710338.32815,57071
1624345200000,2021-06-22 07:00:00,LINK/USDT,18.092,18.153,17.766,17.898,915216.97,16420393.81680,25988
1624341600000,2021-06-22 06:00:00,LINK/USDT,17.814,18.112,17.761,18.091,992642.85,17813247.83141,27832
1624338000000,2021-06-22 05:00:00,LINK/USDT,18.311,18.490,17.702,17.812,1088274.07,19578613.43700,28548
1624334400000,2021-06-22 04:00:00,LINK/USDT,18.508,18.555,18.081,18.311,839034.29,15350481.68156,23304
1624330800000,2021-06-22 03:00:00,LINK/USDT,18.342,18.784,18.137,18.506,1418599.07,26170398.82720,34944
1624327200000,2021-06-22 02:00:00,LINK/USDT,18.233,18.375,17.903,18.347,1130873.59,20463614.59183,32200
1624323600000,2021-06-22 01:00:00,LINK/USDT,17.401,18.368,17.400,18.230,2157649.04,38754835.17592,48658
1624320000000,2021-06-22 00:00:00,LINK/USDT,17.352,17.564,16.706,17.401,3145890.46,53977979.93218,70282
1624316400000,2021-06-21 23:00:00,LINK/USDT,17.006,17.870,17.003,17.352,2083847.67,36422036.75900,50860
1624312800000,2021-06-21 22:00:00,LINK/USDT,17.549,18.003,16.983,17.004,2455712.29,42962459.60286,60243
1624309200000,2021-06-21 21:00:00,LINK/USDT,18.479,18.485,17.524,17.549,1857090.11,33414952.33302,44829
1624305600000,2021-06-21 20:00:00,LINK/USDT,18.494,18.741,18.347,18.485,1056019.28,19592692.03745,27514
1624302000000,2021-06-21 19:00:00,LINK/USDT,18.855,18.937,18.164,18.493,1176092.72,21720969.37444,32911
1624298400000,2021-06-21 18:00:00,LINK/USDT,18.236,18.927,18.201,18.853,1148694.85,21250265.57792,33365
1624294800000,2021-06-21 17:00:00,LINK/USDT,18.075,18.519,18.025,18.234,1567488.84,28641560.85383,38622
1624291200000,2021-06-21 16:00:00,LINK/USDT,18.769,19.010,17.993,18.077,2161587.26,39846653.71057,52768
1624287600000,2021-06-21 15:00:00,LINK/USDT,19.033,19.138,18.424,18.770,1676115.18,31521638.96367,40534
1624284000000,2021-06-21 14:00:00,LINK/USDT,19.306,19.441,18.662,19.033,2195838.94,41790386.88758,50566
1624280400000,2021-06-21 13:00:00,LINK/USDT,18.305,19.326,17.889,19.305,2203761.48,40746884.75952,52566
1624276800000,2021-06-21 12:00:00,LINK/USDT,18.616,18.736,18.134,18.306,1979963.26,36555472.52570,45764
1624273200000,2021-06-21 11:00:00,LINK/USDT,18.153,18.760,17.645,18.619,3997769.56,72656788.38249,90933
1624269600000,2021-06-21 10:00:00,LINK/USDT,19.130,19.159,18.062,18.159,2664723.30,49545548.97101,64415
1624266000000,2021-06-21 09:00:00,LINK/USDT,19.142,19.578,18.703,19.132,3050674.61,58120631.65592,74373
1624262400000,2021-06-21 08:00:00,LINK/USDT,19.263,19.569,19.068,19.145,1611337.22,31078077.26299,36809
1624258800000,2021-06-21 07:00:00,LINK/USDT,19.295,19.612,18.976,19.264,2128116.84,41027465.83833,53058
1624255200000,2021-06-21 06:00:00,LINK/USDT,20.537,20.698,18.836,19.300,3958544.68,77472849.49751,95263
1624251600000,2021-06-21 05:00:00,LINK/USDT,20.365,20.542,19.992,20.540,1790531.73,36363575.38704,45408
1624248000000,2021-06-21 04:00:00,LINK/USDT,20.571,20.651,19.707,20.363,2709828.21,54514155.47064,62857
1624244400000,2021-06-21 03:00:00,LINK/USDT,21.106,21.114,20.547,20.577,951191.24,19766724.32691,26924
1624240800000,2021-06-21 02:00:00,LINK/USDT,21.195,21.397,20.800,21.106,1033337.39,21756583.64014,30299
1624237200000,2021-06-21 01:00:00,LINK/USDT,21.641,21.730,21.143,21.187,745677.15,15938183.56221,21881
1624233600000,2021-06-21 00:00:00,LINK/USDT,21.637,21.875,21.338,21.638,938733.78,20215137.58385,27743
1624230000000,2021-06-20 23:00:00,LINK/USDT,21.843,21.876,21.506,21.644,654279.23,14180143.45773,22039
1624226400000,2021-06-20 22:00:00,LINK/USDT,21.897,22.064,21.701,21.847,788834.71,17262075.12341,24870
1624222800000,2021-06-20 21:00:00,LINK/USDT,21.703,22.047,21.498,21.895,973798.73,21196231.71202,29494
1624219200000,2021-06-20 20:00:00,LINK/USDT,21.275,21.791,21.187,21.703,1370245.22,29490362.43489,37396
1624215600000,2021-06-20 19:00:00,LINK/USDT,20.698,21.319,20.682,21.276,1132076.83,23802597.37243,32873
1624212000000,2021-06-20 18:00:00,LINK/USDT,20.387,20.756,20.381,20.701,514440.32,10557935.91884,18771
1624208400000,2021-06-20 17:00:00,LINK/USDT,20.292,20.585,20.234,20.393,829616.99,16943697.77544,23244
1624204800000,2021-06-20 16:00:00,LINK/USDT,20.100,20.493,20.000,20.292,1111579.75,22546404.78200,27673
1624201200000,2021-06-20 15:00:00,LINK/USDT,20.041,20.325,19.937,20.100,1148066.14,23106409.95772,28799
1624197600000,2021-06-20 14:00:00,LINK/USDT,19.568,20.047,19.423,20.047,803961.70,15854613.16552,22476
1624194000000,2021-06-20 13:00:00,LINK/USDT,19.563,19.725,19.452,19.571,883256.59,17324996.35800,25720
1624190400000,2021-06-20 12:00:00,LINK/USDT,19.382,19.619,19.060,19.564,1553740.83,29990794.37433,40863
1624186800000,2021-06-20 11:00:00,LINK/USDT,19.606,19.744,19.305,19.383,1107825.84,21597316.81483,28940
1624183200000,2021-06-20 10:00:00,LINK/USDT,20.119,20.119,19.340,19.610,2561021.00,50451047.40124,60766
1624179600000,2021-06-20 09:00:00,LINK/USDT,20.283,20.416,20.069,20.119,748560.08,15155500.74606,22021
1624176000000,2021-06-20 08:00:00,LINK/USDT,20.584,20.672,20.246,20.283,559491.21,11427266.65944,17447
1624172400000,2021-06-20 07:00:00,LINK/USDT,20.486,20.613,20.439,20.581,380129.05,7802592.67836,12753
1624168800000,2021-06-20 06:00:00,LINK/USDT,20.617,20.706,20.467,20.491,410118.96,8431965.31866,13792
1624165200000,2021-06-20 05:00:00,LINK/USDT,20.695,20.792,20.558,20.614,415830.93,8593999.73757,13429
1624161600000,2021-06-20 04:00:00,LINK/USDT,20.439,20.738,20.331,20.696,556067.73,11438559.11510,16872
1624158000000,2021-06-20 03:00:00,LINK/USDT,20.547,20.610,20.336,20.432,432626.37,8864963.61676,15297
1624154400000,2021-06-20 02:00:00,LINK/USDT,20.489,20.558,20.110,20.548,639398.49,12981970.89545,19805
1624150800000,2021-06-20 01:00:00,LINK/USDT,20.360,20.566,20.316,20.488,442903.49,9066617.18520,14495
1624147200000,2021-06-20 00:00:00,LINK/USDT,20.255,20.385,20.021,20.361,1193372.05,24108474.76047,32168
1624143600000,2021-06-19 23:00:00,LINK/USDT,20.529,20.757,20.164,20.256,1010098.92,20658915.89388,29261
1624140000000,2021-06-19 22:00:00,LINK/USDT,20.748,20.753,20.449,20.538,835460.33,17183234.20629,24258
1624136400000,2021-06-19 21:00:00,LINK/USDT,20.970,20.998,20.741,20.748,262891.04,5495397.53870,10311
1624132800000,2021-06-19 20:00:00,LINK/USDT,20.930,20.998,20.720,20.972,425317.00,8879232.25343,13511
1624129200000,2021-06-19 19:00:00,LINK/USDT,20.873,21.055,20.741,20.927,585621.08,12229605.49205,20582
1624125600000,2021-06-19 18:00:00,LINK/USDT,21.039,21.039,20.643,20.872,856363.53,17839154.41240,29114
1624122000000,2021-06-19 17:00:00,LINK/USDT,21.360,21.407,20.996,21.040,402542.39,8513863.86453,15941
1624118400000,2021-06-19 16:00:00,LINK/USDT,21.616,21.679,21.260,21.360,539333.66,11547192.20636,19647
1624114800000,2021-06-19 15:00:00,LINK/USDT,21.587,21.663,21.321,21.618,492056.53,10577206.69866,17408
1624111200000,2021-06-19 14:00:00,LINK/USDT,21.280,21.598,21.271,21.589,562681.29,12080225.54045,18519
1624107600000,2021-06-19 13:00:00,LINK/USDT,21.466,21.498,21.178,21.274,460813.25,9838043.05996,15929
1624104000000,2021-06-19 12:00:00,LINK/USDT,21.472,21.953,21.347,21.465,1216919.46,26373628.24943,30784
1624100400000,2021-06-19 11:00:00,LINK/USDT,21.202,21.500,21.200,21.472,337097.06,7210544.79341,13598
1624096800000,2021-06-19 10:00:00,LINK/USDT,21.230,21.370,21.142,21.203,429144.86,9117519.86154,14371
1624093200000,2021-06-19 09:00:00,LINK/USDT,21.479,21.544,21.180,21.230,560057.33,11956809.33431,16195
1624089600000,2021-06-19 08:00:00,LINK/USDT,21.402,21.609,21.267,21.476,566250.71,12135503.14461,18832
1624086000000,2021-06-19 07:00:00,LINK/USDT,21.357,21.430,21.151,21.400,527423.85,11234843.40314,16577
1624082400000,2021-06-19 06:00:00,LINK/USDT,21.421,21.560,21.203,21.356,664472.57,14234143.60719,20093
1624078800000,2021-06-19 05:00:00,LINK/USDT,20.920,21.439,20.912,21.425,586645.24,12427273.68055,20645
1624075200000,2021-06-19 04:00:00,LINK/USDT,20.646,21.062,20.646,20.916,619995.08,12907963.73941,21789
1624071600000,2021-06-19 03:00:00,LINK/USDT,20.986,21.047,20.536,20.640,918775.91,19058951.40890,28915
1624068000000,2021-06-19 02:00:00,LINK/USDT,21.534,21.599,20.931,20.986,635858.59,13504207.19825,21751
1624064400000,2021-06-19 01:00:00,LINK/USDT,21.365,21.649,21.342,21.532,555068.32,11948833.67818,19411
1624060800000,2021-06-19 00:00:00,LINK/USDT,21.231,21.524,21.105,21.368,668848.25,14300603.70010,21066
1624057200000,2021-06-18 23:00:00,LINK/USDT,21.160,21.387,20.915,21.232,729581.39,15453923.53590,22700
1624053600000,2021-06-18 22:00:00,LINK/USDT,21.219,21.222,20.963,21.159,552819.53,11657531.05805,18554
1624050000000,2021-06-18 21:00:00,LINK/USDT,20.999,21.239,20.899,21.209,536803.84,11309438.57064,19699
1624046400000,2021-06-18 20:00:00,LINK/USDT,20.644,21.235,20.586,20.995,1100558.75,23084974.33893,29710
1624042800000,2021-06-18 19:00:00,LINK/USDT,20.752,20.968,20.617,20.648,1126562.34,23408177.30347,29302
1624039200000,2021-06-18 18:00:00,LINK/USDT,21.108,21.254,20.514,20.757,1756324.11,36521758.79183,48769
1624035600000,2021-06-18 17:00:00,LINK/USDT,21.558,21.574,21.096,21.106,731904.58,15604407.46013,26015
1624032000000,2021-06-18 16:00:00,LINK/USDT,21.189,21.649,21.127,21.561,1137228.88,24322480.97183,30906
1624028400000,2021-06-18 15:00:00,LINK/USDT,21.655,21.873,21.151,21.183,1786936.13,38362626.32944,44325
1624024800000,2021-06-18 14:00:00,LINK/USDT,22.015,22.102,21.489,21.657,1455507.97,31613506.58664,40692
1624021200000,2021-06-18 13:00:00,LINK/USDT,22.169,22.328,21.870,22.014,1132313.31,24966525.35428,33014
1624017600000,2021-06-18 12:00:00,LINK/USDT,22.483,22.554,21.981,22.166,1036883.03,23018277.51330,31255
1624014000000,2021-06-18 11:00:00,LINK/USDT,22.624,22.789,22.410,22.481,725049.46,16391388.58936,22288
1624010400000,2021-06-18 10:00:00,LINK/USDT,22.357,22.660,22.070,22.624,1352202.86,30191987.55760,34662
1624006800000,2021-06-18 09:00:00,LINK/USDT,22.758,22.814,22.333,22.363,789045.92,17798759.22618,22491
1624003200000,2021-06-18 08:00:00,LINK/USDT,22.750,22.949,22.632,22.757,433703.41,9903219.46953,14900
1623999600000,2021-06-18 07:00:00,LINK/USDT,22.464,22.826,22.458,22.747,387989.51,8810642.06219,14765
1623996000000,2021-06-18 06:00:00,LINK/USDT,22.631,22.798,22.415,22.464,424105.54,9584967.96822,15017
1623992400000,2021-06-18 05:00:00,LINK/USDT,22.893,22.974,22.536,22.636,450891.02,10277535.81995,14988
1623988800000,2021-06-18 04:00:00,LINK/USDT,22.826,22.972,22.771,22.891,281662.16,6439342.65289,12043
1623985200000,2021-06-18 03:00:00,LINK/USDT,22.709,22.889,22.650,22.825,395882.01,9007226.72175,13068
1623981600000,2021-06-18 02:00:00,LINK/USDT,22.505,22.830,22.284,22.705,853131.87,19219017.03167,26691
1623978000000,2021-06-18 01:00:00,LINK/USDT,22.965,23.107,22.430,22.509,1105236.04,25059526.99695,33518
1623974400000,2021-06-18 00:00:00,LINK/USDT,23.400,23.428,22.884,22.963,526146.71,12209326.48952,18792
1623970800000,2021-06-17 23:00:00,LINK/USDT,23.129,23.458,23.061,23.400,738210.36,17205564.59391,21774
1623967200000,2021-06-17 22:00:00,LINK/USDT,23.077,23.145,22.823,23.130,450170.43,10350162.01999,16150
1623963600000,2021-06-17 21:00:00,LINK/USDT,23.078,23.122,22.859,23.080,345597.03,7945318.31095,11766
1623960000000,2021-06-17 20:00:00,LINK/USDT,23.036,23.234,22.830,23.079,695929.67,16019403.83257,20783
1623956400000,2021-06-17 19:00:00,LINK/USDT,22.956,23.211,22.892,23.032,527492.72,12166687.38170,16447
1623952800000,2021-06-17 18:00:00,LINK/USDT,22.957,23.147,22.801,22.961,913223.16,20971200.24514,25735
1623949200000,2021-06-17 17:00:00,LINK/USDT,23.349,23.349,22.792,22.957,1536577.88,35387180.37402,42801
1623945600000,2021-06-17 16:00:00,LINK/USDT,24.027,24.109,23.237,23.347,1050114.54,24802689.52788,33202
1623942000000,2021-06-17 15:00:00,LINK/USDT,23.789,24.068,23.625,24.026,645555.29,15400018.29305,21644
1623938400000,2021-06-17 14:00:00,LINK/USDT,23.664,23.968,23.505,23.784,795054.38,18869353.41052,26647
1623934800000,2021-06-17 13:00:00,LINK/USDT,23.692,23.745,23.454,23.663,626140.33,14792713.10386,22272
1623931200000,2021-06-17 12:00:00,LINK/USDT,24.103,24.138,23.586,23.693,1014521.51,24131238.26754,31391
1623927600000,2021-06-17 11:00:00,LINK/USDT,24.202,24.366,24.028,24.102,557362.93,13476693.34357,18111
1623924000000,2021-06-17 10:00:00,LINK/USDT,24.315,24.400,24.132,24.195,439641.17,10674451.73350,15816
1623920400000,2021-06-17 09:00:00,LINK/USDT,24.305,24.388,24.110,24.318,431995.72,10470036.42839,17676
1623916800000,2021-06-17 08:00:00,LINK/USDT,24.136,24.444,24.100,24.308,651364.07,15802054.61840,21270
1623913200000,2021-06-17 07:00:00,LINK/USDT,24.213,24.320,24.100,24.136,415813.81,10073954.44097,16691
1623909600000,2021-06-17 06:00:00,LINK/USDT,23.812,24.269,23.812,24.213,465734.90,11224045.08273,19467
1623906000000,2021-06-17 05:00:00,LINK/USDT,23.922,23.971,23.708,23.812,518024.45,12365334.24782,17065
1623902400000,2021-06-17 04:00:00,LINK/USDT,24.018,24.183,23.900,23.921,392135.81,9430197.56930,15651
1623898800000,2021-06-17 03:00:00,LINK/USDT,23.827,24.143,23.824,24.017,500015.85,11983213.43535,17200
1623895200000,2021-06-17 02:00:00,LINK/USDT,23.643,24.057,23.632,23.825,497404.04,11874885.52215,18363
1623891600000,2021-06-17 01:00:00,LINK/USDT,23.565,23.682,23.466,23.640,354134.01,8357470.86819,14721
1623888000000,2021-06-17 00:00:00,LINK/USDT,23.034,23.585,22.952,23.564,607031.70,14158349.10317,24239
1623884400000,2021-06-16 23:00:00,LINK/USDT,23.299,23.335,22.911,23.035,732208.05,16878232.65970,27654
1623880800000,2021-06-16 22:00:00,LINK/USDT,23.719,23.870,23.266,23.298,585858.99,13812215.63633,21923
1623877200000,2021-06-16 21:00:00,LINK/USDT,23.483,23.777,23.400,23.719,469571.35,11074170.67081,15874
1623873600000,2021-06-16 20:00:00,LINK/USDT,23.564,23.773,23.352,23.483,1273567.80,29967659.49832,31700
1623870000000,2021-06-16 19:00:00,LINK/USDT,23.691,23.845,23.526,23.566,673803.03,15979789.32207,22626
1623866400000,2021-06-16 18:00:00,LINK/USDT,23.456,23.808,23.045,23.691,2132867.62,49966715.50597,52927
1623862800000,2021-06-16 17:00:00,LINK/USDT,23.090,23.500,22.935,23.454,770008.63,17878458.05070,24225
1623859200000,2021-06-16 16:00:00,LINK/USDT,23.324,23.789,23.011,23.092,1590152.10,37279428.51025,40203
1623855600000,2021-06-16 15:00:00,LINK/USDT,23.396,23.568,23.162,23.322,1098057.47,25608973.03103,30110
1623852000000,2021-06-16 14:00:00,LINK/USDT,23.730,23.799,23.329,23.404,776168.49,18316257.99190,23016
1623848400000,2021-06-16 13:00:00,LINK/USDT,23.610,23.930,23.484,23.730,899250.56,21322917.79395,27543
1623844800000,2021-06-16 12:00:00,LINK/USDT,23.700,23.790,23.420,23.608,1094775.72,25842974.25224,30188
1623841200000,2021-06-16 11:00:00,LINK/USDT,23.965,24.000,23.517,23.700,1319809.98,31293234.38561,35874
1623837600000,2021-06-16 10:00:00,LINK/USDT,24.195,24.316,23.851,23.962,763164.36,18369283.06380,26408
1623834000000,2021-06-16 09:00:00,LINK/USDT,24.363,24.440,24.179,24.203,437038.27,10623341.28441,17184
1623830400000,2021-06-16 08:00:00,LINK/USDT,24.412,24.641,24.301,24.363,563269.64,13781376.58169,19774
1623826800000,2021-06-16 07:00:00,LINK/USDT,24.427,24.628,24.375,24.409,557222.26,13657416.26200,20267
1623823200000,2021-06-16 06:00:00,LINK/USDT,24.468,24.540,24.198,24.426,552577.22,13472362.78733,20659
1623819600000,2021-06-16 05:00:00,LINK/USDT,24.323,24.525,24.256,24.473,477925.95,11655244.36441,19084
1623816000000,2021-06-16 04:00:00,LINK/USDT,24.220,24.457,24.103,24.323,589030.43,14314910.47608,22166
1623812400000,2021-06-16 03:00:00,LINK/USDT,24.230,24.325,23.981,24.219,514475.84,12418551.29931,20506
1623808800000,2021-06-16 02:00:00,LINK/USDT,24.305,24.364,24.104,24.234,520324.26,12621726.61382,20966
1623805200000,2021-06-16 01:00:00,LINK/USDT,24.014,24.328,23.750,24.304,879842.57,21110300.78085,28910
1623801600000,2021-06-16 00:00:00,LINK/USDT,24.490,24.514,23.964,24.015,931108.68,22542803.10895,32453
1623798000000,2021-06-15 23:00:00,LINK/USDT,24.905,25.006,24.481,24.490,395583.64,9795117.34894,18665
1623794400000,2021-06-15 22:00:00,LINK/USDT,24.764,24.963,24.595,24.901,569949.09,14148528.50391,21336
1623790800000,2021-06-15 21:00:00,LINK/USDT,24.602,24.806,24.527,24.765,336165.15,8308023.39097,13060
1623787200000,2021-06-15 20:00:00,LINK/USDT,24.823,24.839,24.393,24.610,1107137.01,27299981.30502,34411
1623783600000,2021-06-15 19:00:00,LINK/USDT,25.494,25.535,24.762,24.823,916985.41,23040799.69593,28121
1623780000000,2021-06-15 18:00:00,LINK/USDT,25.530,25.844,25.400,25.494,1097800.27,28192752.27903,33841
1623776400000,2021-06-15 17:00:00,LINK/USDT,25.288,25.642,25.180,25.530,1153769.79,29320094.64762,34179
1623772800000,2021-06-15 16:00:00,LINK/USDT,24.970,25.352,24.911,25.287,758245.46,19063109.64050,27068
1623769200000,2021-06-15 15:00:00,LINK/USDT,25.022,25.084,24.731,24.965,815857.99,20339074.89278,29305
