https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT,tradecount
1650362400000,2022-04-19 10:00:00,NEAR/USDT,16.77400000,16.99900000,16.73000000,16.89000000,492993.10000000,8316835.04650000,16819
1650358800000,2022-04-19 09:00:00,NEAR/USDT,16.93400000,16.95900000,16.65000000,16.77500000,716076.90000000,12021276.17690000,24972
1650355200000,2022-04-19 08:00:00,NEAR/USDT,16.88700000,17.18000000,16.82800000,16.93400000,850059.20000000,14478175.83740000,23071
1650351600000,2022-04-19 07:00:00,NEAR/USDT,16.80200000,17.02000000,16.77000000,16.88600000,702124.80000000,11873948.27080000,17428
1650348000000,2022-04-19 06:00:00,NEAR/USDT,16.74200000,16.91500000,16.73100000,16.80300000,348868.40000000,5864168.52980000,9909
1650344400000,2022-04-19 05:00:00,NEAR/USDT,16.86900000,16.94900000,16.71700000,16.74500000,409096.40000000,6885219.95140000,12904
1650340800000,2022-04-19 04:00:00,NEAR/USDT,16.69000000,16.89700000,16.67700000,16.87200000,409949.70000000,6890990.01960000,12154
1650337200000,2022-04-19 03:00:00,NEAR/USDT,16.68400000,16.83200000,16.63900000,16.69000000,487874.20000000,8162465.07080000,13960
1650333600000,2022-04-19 02:00:00,NEAR/USDT,16.86400000,16.91000000,16.61800000,16.68500000,1352445.40000000,22692931.47260000,28517
1650330000000,2022-04-19 01:00:00,NEAR/USDT,16.75000000,17.17000000,16.70700000,16.86300000,1661498.10000000,28174740.45320000,40309
1650326400000,2022-04-19 00:00:00,NEAR/USDT,16.16900000,16.96300000,16.15900000,16.75200000,1662768.60000000,27677188.55190000,43357
1650322800000,2022-04-18 23:00:00,NEAR/USDT,16.23100000,16.34900000,16.13400000,16.16900000,396435.00000000,6433242.59000000,10751
1650319200000,2022-04-18 22:00:00,NEAR/USDT,16.21700000,16.30300000,16.10900000,16.23200000,415136.70000000,6725910.35160000,12210
1650315600000,2022-04-18 21:00:00,NEAR/USDT,15.91100000,16.28000000,15.90100000,16.21400000,549229.30000000,8867012.20600000,13701
1650312000000,2022-04-18 20:00:00,NEAR/USDT,15.75600000,16.02200000,15.75600000,15.91100000,437196.10000000,6957310.21910000,12686
1650308400000,2022-04-18 19:00:00,NEAR/USDT,15.89300000,15.93800000,15.64100000,15.75500000,402239.60000000,6339972.00870000,12624
1650304800000,2022-04-18 18:00:00,NEAR/USDT,15.68500000,15.98800000,15.65000000,15.89300000,786164.40000000,12459991.80380000,23496
1650301200000,2022-04-18 17:00:00,NEAR/USDT,15.54000000,15.80300000,15.37500000,15.67900000,1351435.90000000,21029381.01370000,30721
1650297600000,2022-04-18 16:00:00,NEAR/USDT,15.39100000,15.72000000,15.10900000,15.53700000,844007.30000000,13043990.88230000,23886
1650294000000,2022-04-18 15:00:00,NEAR/USDT,15.49400000,15.58800000,15.27900000,15.38900000,574494.90000000,8848706.08350000,16679
1650290400000,2022-04-18 14:00:00,NEAR/USDT,15.21300000,15.77600000,15.20600000,15.50000000,1196242.80000000,18611451.88450000,30842
1650286800000,2022-04-18 13:00:00,NEAR/USDT,15.27800000,15.43900000,15.10500000,15.21300000,680168.20000000,10388069.72680000,18149
1650283200000,2022-04-18 12:00:00,NEAR/USDT,15.00000000,15.34100000,15.00000000,15.27800000,585589.40000000,8911986.08280000,15708
1650279600000,2022-04-18 11:00:00,NEAR/USDT,14.89500000,15.10500000,14.87800000,15.00000000,242896.70000000,3647801.40720000,8274
1650276000000,2022-04-18 10:00:00,NEAR/USDT,14.94100000,15.10300000,14.87900000,14.88900000,453010.50000000,6788075.54920000,13051
1650272400000,2022-04-18 09:00:00,NEAR/USDT,14.79000000,14.94200000,14.68200000,14.93500000,556572.70000000,8244497.49640000,15795
1650268800000,2022-04-18 08:00:00,NEAR/USDT,15.03000000,15.09400000,14.76900000,14.78900000,561269.00000000,8378513.19090000,17293
1650265200000,2022-04-18 07:00:00,NEAR/USDT,15.18900000,15.25200000,14.90000000,15.02800000,517753.60000000,7795979.40080000,15380
1650261600000,2022-04-18 06:00:00,NEAR/USDT,15.17600000,15.29400000,15.14000000,15.18800000,301818.10000000,4592800.41170000,9847
1650258000000,2022-04-18 05:00:00,NEAR/USDT,15.10800000,15.26600000,14.96000000,15.17600000,696189.90000000,10541964.55310000,21491
1650254400000,2022-04-18 04:00:00,NEAR/USDT,15.85900000,15.89000000,15.05100000,15.11000000,1359534.50000000,20786809.31290000,37750
1650250800000,2022-04-18 03:00:00,NEAR/USDT,15.90800000,15.98800000,15.80700000,15.85900000,203475.50000000,3231219.31880000,14088
1650247200000,2022-04-18 02:00:00,NEAR/USDT,15.67400000,15.99300000,15.65500000,15.90800000,315424.80000000,4998761.05890000,10373
1650243600000,2022-04-18 01:00:00,NEAR/USDT,15.59300000,15.70500000,15.55300000,15.67300000,279373.40000000,4367775.03660000,9699
1650240000000,2022-04-18 00:00:00,NEAR/USDT,15.68100000,15.72900000,15.34100000,15.59300000,784275.80000000,12203269.69360000,22569
1650236400000,2022-04-17 23:00:00,NEAR/USDT,16.02400000,16.03100000,15.60000000,15.68200000,930360.70000000,14668953.23430000,26934
1650232800000,2022-04-17 22:00:00,NEAR/USDT,16.25000000,16.41000000,15.99700000,16.02200000,567346.50000000,9193537.88960000,18420
1650229200000,2022-04-17 21:00:00,NEAR/USDT,16.33100000,16.36300000,16.21600000,16.25000000,169780.40000000,2764679.92220000,8415
1650225600000,2022-04-17 20:00:00,NEAR/USDT,16.48700000,16.52800000,16.27100000,16.33100000,195852.60000000,3210696.67350000,9342
1650222000000,2022-04-17 19:00:00,NEAR/USDT,16.29800000,16.53300000,16.24600000,16.48500000,437960.10000000,7190228.06990000,12577
1650218400000,2022-04-17 18:00:00,NEAR/USDT,16.18200000,16.34800000,16.02600000,16.30000000,606001.20000000,9820476.64450000,20168
1650214800000,2022-04-17 17:00:00,NEAR/USDT,16.53100000,16.66700000,16.07100000,16.18300000,858268.00000000,14044693.04800000,24807
1650211200000,2022-04-17 16:00:00,NEAR/USDT,16.52900000,16.81300000,16.30900000,16.53200000,1179657.90000000,19494092.22840000,30976
1650207600000,2022-04-17 15:00:00,NEAR/USDT,15.84700000,16.55000000,15.82100000,16.52600000,1448458.30000000,23533946.77110000,30469
1650204000000,2022-04-17 14:00:00,NEAR/USDT,15.80000000,15.85200000,15.74000000,15.84700000,135497.00000000,2140704.38940000,4988
1650200400000,2022-04-17 13:00:00,NEAR/USDT,15.76700000,15.92500000,15.74000000,15.80200000,305177.10000000,4832766.22900000,8821
1650196800000,2022-04-17 12:00:00,NEAR/USDT,15.80000000,15.82700000,15.73700000,15.76800000,100214.90000000,1581806.87310000,3520
1650193200000,2022-04-17 11:00:00,NEAR/USDT,15.78700000,15.80900000,15.66700000,15.80000000,226513.30000000,3563816.01030000,5618
1650189600000,2022-04-17 10:00:00,NEAR/USDT,15.81000000,15.84400000,15.74700000,15.78400000,92581.20000000,1461561.44320000,3327
1650186000000,2022-04-17 09:00:00,NEAR/USDT,15.74700000,15.87300000,15.74700000,15.81100000,128495.90000000,2032366.59260000,4246
1650182400000,2022-04-17 08:00:00,NEAR/USDT,15.78200000,15.81400000,15.73500000,15.74700000,129061.90000000,2035086.24570000,3930
1650178800000,2022-04-17 07:00:00,NEAR/USDT,15.83500000,15.84900000,15.75700000,15.78200000,90824.00000000,1434296.46060000,3201
1650175200000,2022-04-17 06:00:00,NEAR/USDT,15.85600000,15.87000000,15.79300000,15.83800000,85589.90000000,1354878.01140000,3367
1650171600000,2022-04-17 05:00:00,NEAR/USDT,15.79500000,15.88000000,15.77300000,15.85600000,73397.30000000,1162923.05060000,3337
1650168000000,2022-04-17 04:00:00,NEAR/USDT,15.73300000,15.86000000,15.72900000,15.79600000,92930.00000000,1469462.27500000,3556
1650164400000,2022-04-17 03:00:00,NEAR/USDT,15.72800000,15.82600000,15.71400000,15.73300000,115568.60000000,1822620.02580000,4226
1650160800000,2022-04-17 02:00:00,NEAR/USDT,15.80500000,15.86000000,15.68200000,15.73200000,143675.50000000,2263585.64820000,4865
1650157200000,2022-04-17 01:00:00,NEAR/USDT,15.85600000,15.87900000,15.77200000,15.80600000,113166.60000000,1790125.82530000,5795
1650153600000,2022-04-17 00:00:00,NEAR/USDT,15.93600000,15.99200000,15.85600000,15.85600000,144168.90000000,2295050.53910000,6210
1650150000000,2022-04-16 23:00:00,NEAR/USDT,15.86200000,16.04700000,15.83300000,15.93400000,223895.70000000,3573619.71320000,6845
1650146400000,2022-04-16 22:00:00,NEAR/USDT,15.89100000,16.01100000,15.86100000,15.86100000,329792.60000000,5259438.07900000,9029
1650142800000,2022-04-16 21:00:00,NEAR/USDT,15.70900000,15.90300000,15.65200000,15.88600000,314398.40000000,4958673.64550000,7771
1650139200000,2022-04-16 20:00:00,NEAR/USDT,15.68000000,15.82100000,15.66000000,15.70900000,208307.20000000,3278367.11010000,9140
1650135600000,2022-04-16 19:00:00,NEAR/USDT,15.61600000,15.72900000,15.59500000,15.67900000,226309.30000000,3543852.51250000,5561
1650132000000,2022-04-16 18:00:00,NEAR/USDT,15.68100000,15.73100000,15.54500000,15.61600000,351174.50000000,5494538.49680000,8978
1650128400000,2022-04-16 17:00:00,NEAR/USDT,15.78700000,15.79200000,15.64100000,15.68100000,240375.90000000,3778097.99050000,6264
1650124800000,2022-04-16 16:00:00,NEAR/USDT,15.70900000,15.81500000,15.63400000,15.78700000,387790.30000000,6102817.05410000,9994
1650121200000,2022-04-16 15:00:00,NEAR/USDT,16.01600000,16.07200000,15.67500000,15.71000000,657733.90000000,10404545.27810000,16070
1650117600000,2022-04-16 14:00:00,NEAR/USDT,16.01000000,16.04700000,15.94400000,16.01500000,192504.30000000,3080384.28720000,4349
1650114000000,2022-04-16 13:00:00,NEAR/USDT,16.05200000,16.08000000,15.96100000,16.01400000,192246.90000000,3077758.08350000,4479
1650110400000,2022-04-16 12:00:00,NEAR/USDT,16.03700000,16.10000000,16.03000000,16.05100000,179372.20000000,2883188.27590000,4396
1650106800000,2022-04-16 11:00:00,NEAR/USDT,16.02700000,16.10300000,16.02300000,16.03800000,189743.70000000,3047069.48190000,4450
1650103200000,2022-04-16 10:00:00,NEAR/USDT,15.95400000,16.04600000,15.94200000,16.03000000,138603.50000000,2216481.70900000,6229
1650099600000,2022-04-16 09:00:00,NEAR/USDT,16.02400000,16.03600000,15.92500000,15.95400000,164116.90000000,2621702.98250000,5371
1650096000000,2022-04-16 08:00:00,NEAR/USDT,16.06900000,16.13000000,15.97400000,16.02600000,171980.90000000,2759582.32460000,5391
1650092400000,2022-04-16 07:00:00,NEAR/USDT,16.01300000,16.07000000,15.96100000,16.07000000,134457.20000000,2154344.22360000,3979
1650088800000,2022-04-16 06:00:00,NEAR/USDT,16.05000000,16.05000000,15.91100000,16.01300000,231831.90000000,3703693.31320000,7348
1650085200000,2022-04-16 05:00:00,NEAR/USDT,16.12000000,16.15400000,16.04000000,16.05000000,146537.40000000,2358210.24180000,3464
1650081600000,2022-04-16 04:00:00,NEAR/USDT,16.08600000,16.15400000,16.03000000,16.12000000,133650.00000000,2151076.53830000,3356
1650078000000,2022-04-16 03:00:00,NEAR/USDT,16.16800000,16.16900000,16.02000000,16.08700000,217128.70000000,3494339.43890000,6196
1650074400000,2022-04-16 02:00:00,NEAR/USDT,16.10100000,16.30700000,16.01900000,16.16800000,358450.40000000,5804589.84160000,8767
1650070800000,2022-04-16 01:00:00,NEAR/USDT,16.06500000,16.11500000,15.97900000,16.10000000,320333.10000000,5151965.92380000,9378
1650067200000,2022-04-16 00:00:00,NEAR/USDT,16.03200000,16.11500000,15.86500000,16.06500000,332900.50000000,5329057.04210000,9030
1650063600000,2022-04-15 23:00:00,NEAR/USDT,16.00200000,16.03200000,15.91300000,16.03200000,310057.40000000,4951304.46320000,7845
1650060000000,2022-04-15 22:00:00,NEAR/USDT,15.87100000,16.02900000,15.83300000,16.00400000,290558.40000000,4629883.01780000,7681
1650056400000,2022-04-15 21:00:00,NEAR/USDT,15.89400000,15.93000000,15.80000000,15.87200000,171454.00000000,2719346.35940000,4530
1650052800000,2022-04-15 20:00:00,NEAR/USDT,15.76300000,15.91400000,15.72100000,15.89500000,238498.20000000,3770893.49140000,7522
1650049200000,2022-04-15 19:00:00,NEAR/USDT,15.83200000,15.85400000,15.75800000,15.76400000,188750.40000000,2981291.46470000,6802
1650045600000,2022-04-15 18:00:00,NEAR/USDT,15.87800000,15.91000000,15.75600000,15.83300000,414225.80000000,6551951.96320000,8911
1650042000000,2022-04-15 17:00:00,NEAR/USDT,15.89000000,16.00000000,15.81700000,15.87800000,285062.90000000,4533973.00180000,8813
1650038400000,2022-04-15 16:00:00,NEAR/USDT,15.97900000,15.99800000,15.72000000,15.89000000,445099.30000000,7043385.68850000,14295
1650034800000,2022-04-15 15:00:00,NEAR/USDT,15.90000000,16.11500000,15.85100000,15.98000000,465319.50000000,7451821.28740000,15372
1650031200000,2022-04-15 14:00:00,NEAR/USDT,15.77400000,16.10300000,15.66200000,15.90000000,816011.50000000,12958250.25140000,18258
1650027600000,2022-04-15 13:00:00,NEAR/USDT,15.92900000,15.94700000,15.65500000,15.77400000,746655.70000000,11798716.58940000,19078
1650024000000,2022-04-15 12:00:00,NEAR/USDT,16.02100000,16.05100000,15.87300000,15.92900000,255828.40000000,4082262.44100000,7764
1650020400000,2022-04-15 11:00:00,NEAR/USDT,16.06600000,16.13200000,15.96000000,16.02200000,170566.80000000,2737308.22090000,6365
1650016800000,2022-04-15 10:00:00,NEAR/USDT,15.99300000,16.14600000,15.96300000,16.06900000,245709.20000000,3945101.84700000,11420
1650013200000,2022-04-15 09:00:00,NEAR/USDT,15.93500000,16.05900000,15.92200000,15.99300000,272764.80000000,4360403.25110000,9801
1650009600000,2022-04-15 08:00:00,NEAR/USDT,16.04700000,16.16100000,15.90400000,15.93500000,455986.10000000,7300624.22540000,15880
1650006000000,2022-04-15 07:00:00,NEAR/USDT,15.95800000,16.07600000,15.82300000,16.04700000,842101.40000000,13451716.71210000,16907
1650002400000,2022-04-15 06:00:00,NEAR/USDT,16.18200000,16.23200000,15.82700000,15.95800000,892189.80000000,14299946.63630000,17377
1649998800000,2022-04-15 05:00:00,NEAR/USDT,16.24700000,16.36200000,16.14300000,16.18100000,663983.90000000,10775030.00670000,12464
1649995200000,2022-04-15 04:00:00,NEAR/USDT,16.35100000,16.48100000,16.19500000,16.24800000,283431.40000000,4637198.75510000,9057
1649991600000,2022-04-15 03:00:00,NEAR/USDT,16.17000000,16.40700000,16.14900000,16.35500000,355472.70000000,5796107.87610000,11345
1649988000000,2022-04-15 02:00:00,NEAR/USDT,16.13500000,16.22300000,16.05300000,16.17300000,265344.00000000,4287448.91090000,9598
1649984400000,2022-04-15 01:00:00,NEAR/USDT,16.26100000,16.28600000,16.02800000,16.13700000,399819.90000000,6459786.65970000,13155
1649980800000,2022-04-15 00:00:00,NEAR/USDT,16.38500000,16.56400000,16.17200000,16.26100000,669196.00000000,10969713.84750000,16118
1649977200000,2022-04-14 23:00:00,NEAR/USDT,16.24500000,16.44000000,16.22200000,16.38400000,232147.90000000,3801527.83180000,7262
1649973600000,2022-04-14 22:00:00,NEAR/USDT,16.29400000,16.43100000,16.20200000,16.24700000,266401.40000000,4353102.31390000,7672
1649970000000,2022-04-14 21:00:00,NEAR/USDT,16.30300000,16.39700000,16.25400000,16.29700000,298397.70000000,4872844.97720000,10453
1649966400000,2022-04-14 20:00:00,NEAR/USDT,16.22600000,16.30600000,16.04400000,16.30400000,322093.10000000,5210573.32930000,17104
1649962800000,2022-04-14 19:00:00,NEAR/USDT,15.99500000,16.27500000,15.94500000,16.23100000,329266.40000000,5308576.13360000,9437
1649959200000,2022-04-14 18:00:00,NEAR/USDT,16.19800000,16.24100000,15.92400000,15.99300000,435779.80000000,7027138.71400000,12564
1649955600000,2022-04-14 17:00:00,NEAR/USDT,16.09500000,16.25500000,16.02800000,16.19900000,707029.20000000,11417125.24940000,23754
1649952000000,2022-04-14 16:00:00,NEAR/USDT,16.40500000,16.51100000,15.95500000,16.09500000,1183450.30000000,19188774.78980000,30686
1649948400000,2022-04-14 15:00:00,NEAR/USDT,16.77700000,16.82100000,16.25700000,16.40500000,1045159.60000000,17290837.55030000,30812
1649944800000,2022-04-14 14:00:00,NEAR/USDT,17.01400000,17.09200000,16.59600000,16.77800000,1498574.40000000,25309749.29080000,38698
1649941200000,2022-04-14 13:00:00,NEAR/USDT,17.43000000,17.54200000,16.93200000,17.01400000,1350477.80000000,23248570.40340000,34770
1649937600000,2022-04-14 12:00:00,NEAR/USDT,17.14200000,17.50000000,17.07600000,17.43000000,706185.40000000,12227322.75680000,22116
1649934000000,2022-04-14 11:00:00,NEAR/USDT,17.24200000,17.44900000,17.05600000,17.14200000,806494.00000000,13888865.34430000,23729
1649930400000,2022-04-14 10:00:00,NEAR/USDT,17.66900000,17.74700000,17.22200000,17.23900000,733937.50000000,12818393.74240000,22931
1649926800000,2022-04-14 09:00:00,NEAR/USDT,17.46200000,17.76600000,17.25600000,17.67000000,1431560.10000000,25107327.53130000,41196
1649923200000,2022-04-14 08:00:00,NEAR/USDT,17.09000000,17.48500000,17.03000000,17.46300000,562725.20000000,9703853.34480000,16959
1649919600000,2022-04-14 07:00:00,NEAR/USDT,17.05300000,17.22500000,16.98800000,17.08800000,405371.10000000,6927092.35550000,13988
1649916000000,2022-04-14 06:00:00,NEAR/USDT,17.21700000,17.25800000,16.96600000,17.04800000,484332.00000000,8268788.74550000,15825
1649912400000,2022-04-14 05:00:00,NEAR/USDT,17.07600000,17.29000000,17.07500000,17.21700000,294638.50000000,5068898.46030000,10770
1649908800000,2022-04-14 04:00:00,NEAR/USDT,17.09700000,17.21400000,16.98500000,17.07500000,301347.50000000,5159766.19930000,12488
1649905200000,2022-04-14 03:00:00,NEAR/USDT,17.15900000,17.19400000,16.96700000,17.09800000,411001.40000000,7010830.77240000,12709
1649901600000,2022-04-14 02:00:00,NEAR/USDT,17.28600000,17.39000000,17.15300000,17.16000000,503577.20000000,8691592.38960000,10821
1649898000000,2022-04-14 01:00:00,NEAR/USDT,17.26700000,17.38100000,17.11400000,17.28300000,589826.20000000,10167355.88540000,13591
1649894400000,2022-04-14 00:00:00,NEAR/USDT,16.83300000,17.40000000,16.76200000,17.26600000,1101110.10000000,18924555.10860000,29006
1649890800000,2022-04-13 23:00:00,NEAR/USDT,16.86900000,16.91800000,16.71000000,16.83700000,339718.80000000,5706330.52370000,8694
1649887200000,2022-04-13 22:00:00,NEAR/USDT,16.73300000,16.98800000,16.42400000,16.87200000,716593.30000000,11992375.88030000,18702
1649883600000,2022-04-13 21:00:00,NEAR/USDT,16.88400000,16.90200000,16.62000000,16.72300000,194205.00000000,3254515.92010000,5160
1649880000000,2022-04-13 20:00:00,NEAR/USDT,16.77900000,16.94600000,16.72000000,16.87900000,325942.00000000,5495178.60280000,6981
1649876400000,2022-04-13 19:00:00,NEAR/USDT,16.93700000,16.96600000,16.68600000,16.78400000,404689.20000000,6807663.28830000,9774
1649872800000,2022-04-13 18:00:00,NEAR/USDT,16.67600000,16.98000000,16.64100000,16.93500000,484019.20000000,8146395.92930000,11327
1649869200000,2022-04-13 17:00:00,NEAR/USDT,16.68100000,16.85900000,16.60200000,16.67200000,493225.40000000,8252154.67130000,12764
1649865600000,2022-04-13 16:00:00,NEAR/USDT,16.43900000,16.90000000,16.31900000,16.67900000,1155168.70000000,19313194.16450000,28126
1649862000000,2022-04-13 15:00:00,NEAR/USDT,16.18500000,16.60000000,16.15900000,16.43900000,1246198.30000000,20484595.86170000,29382
1649858400000,2022-04-13 14:00:00,NEAR/USDT,16.18700000,16.42200000,16.00400000,16.18300000,1357318.20000000,22022530.49000000,32253
1649854800000,2022-04-13 13:00:00,NEAR/USDT,15.64400000,16.21300000,15.61600000,16.18300000,1072645.20000000,17098921.83080000,26757
1649851200000,2022-04-13 12:00:00,NEAR/USDT,15.67800000,15.79900000,15.59200000,15.64500000,549058.80000000,8619993.13530000,15430
1649847600000,2022-04-13 11:00:00,NEAR/USDT,15.86200000,15.94300000,15.65000000,15.67700000,635189.10000000,10046278.09430000,16661
1649844000000,2022-04-13 10:00:00,NEAR/USDT,16.07200000,16.15500000,15.71300000,15.86100000,703366.10000000,11204071.89690000,23558
1649840400000,2022-04-13 09:00:00,NEAR/USDT,16.35700000,16.37400000,16.02100000,16.06900000,435757.40000000,7056910.58830000,13431
1649836800000,2022-04-13 08:00:00,NEAR/USDT,16.41800000,16.45100000,16.26600000,16.35500000,273940.70000000,4478628.58150000,10014
1649833200000,2022-04-13 07:00:00,NEAR/USDT,16.27300000,16.42000000,16.10600000,16.41700000,362845.30000000,5899396.86530000,11762
1649829600000,2022-04-13 06:00:00,NEAR/USDT,16.50600000,16.57200000,16.21900000,16.27000000,360523.70000000,5905925.54600000,13062
1649826000000,2022-04-13 05:00:00,NEAR/USDT,16.39500000,16.57000000,16.28200000,16.51300000,336961.90000000,5536148.28680000,11995
