           symbol       date          open  date_delta  clusterLabel
1650    AVAX/USDT 2022-02-12     81.760000        24.0            -1
1651    AVAX/USDT 2022-02-11     91.180000        23.0            -1
1652    AVAX/USDT 2022-02-10     90.050000        22.0            -1
1653    AVAX/USDT 2022-02-09     86.350000        21.0            -1
1654    AVAX/USDT 2022-02-08     83.230000        20.0            -1
1655    AVAX/USDT 2022-02-07     78.910000        19.0            -1
1656    AVAX/USDT 2022-02-06     77.010000        18.0            -1
1657    AVAX/USDT 2022-02-05     77.800000        17.0            -1
1658    AVAX/USDT 2022-02-04     68.440000        16.0            43
1659    AVAX/USDT 2022-02-03     67.790000        15.0            43
1660    AVAX/USDT 2022-02-02     73.320000        14.0            -1
1661    AVAX/USDT 2022-02-01     69.900000        13.0            43
1662    AVAX/USDT 2022-01-31     67.940000        12.0            43
1663    AVAX/USDT 2022-01-30     71.910000        11.0            43
1664    AVAX/USDT 2022-01-29     67.020000        10.0            44
1665    AVAX/USDT 2022-01-28     64.680000         9.0            44
1666    AVAX/USDT 2022-01-27     65.870000         8.0            44
1667    AVAX/USDT 2022-01-26     68.010000         7.0            44
1668    AVAX/USDT 2022-01-25     63.000000         6.0            44
1669    AVAX/USDT 2022-01-24     64.800000         5.0            44
1670    AVAX/USDT 2022-01-23     59.810000         4.0            44
1671    AVAX/USDT 2022-01-22     66.030000         3.0            44
1672    AVAX/USDT 2022-01-21     79.320000         2.0            -1
1673    AVAX/USDT 2022-01-20     82.580000         1.0            -1
1674    AVAX/USDT 2022-01-19     86.030000         0.0            -1
2159     AXS/USDT 2022-05-22     21.040000       123.0            54
2160     AXS/USDT 2022-05-21     20.720000       122.0            54
2161     AXS/USDT 2022-05-20     21.830000       121.0            54
2162     AXS/USDT 2022-05-19     21.600000       120.0            54
2163     AXS/USDT 2022-05-18     21.320000       119.0            53
2164     AXS/USDT 2022-05-17     19.570000       118.0            53
2165     AXS/USDT 2022-05-16     23.250000       117.0            53
2166     AXS/USDT 2022-05-15     20.890000       116.0            53
2167     AXS/USDT 2022-05-14     20.080000       115.0            53
2168     AXS/USDT 2022-05-13     19.030000       114.0            53
2169     AXS/USDT 2022-05-12     18.970000       113.0            53
2170     AXS/USDT 2022-05-11     24.200000       112.0            -1
2171     AXS/USDT 2022-05-10     24.730000       111.0            -1
2172     AXS/USDT 2022-05-09     30.500000       110.0            52
2173     AXS/USDT 2022-05-08     28.600000       109.0            52
2174     AXS/USDT 2022-05-07     28.430000       108.0            52
2175     AXS/USDT 2022-05-06     28.940000       107.0            52
2176     AXS/USDT 2022-05-05     33.320000       106.0            -1
2177     AXS/USDT 2022-05-04     29.090000       105.0            52
2178     AXS/USDT 2022-05-03     30.200000       104.0            52
2179     AXS/USDT 2022-05-02     31.780000       103.0            52
2180     AXS/USDT 2022-05-01     29.050000       102.0            -1
2181     AXS/USDT 2022-04-30     34.360000       101.0            -1
2182     AXS/USDT 2022-04-29     38.050000       100.0            -1
2183     AXS/USDT 2022-04-28     38.800000        99.0            -1
2184     AXS/USDT 2022-04-27     38.760000        98.0            -1
2185     AXS/USDT 2022-04-26     42.920000        97.0            -1
2186     AXS/USDT 2022-04-25     44.370000        96.0            -1
2187     AXS/USDT 2022-04-24     45.150000        95.0            -1
2188     AXS/USDT 2022-04-23     45.960000        94.0            -1
2189     AXS/USDT 2022-04-22     44.920000        93.0            -1
2190     AXS/USDT 2022-04-21     46.180000        92.0            -1
2191     AXS/USDT 2022-04-20     47.380000        91.0            -1
2192     AXS/USDT 2022-04-19     46.220000        90.0            -1
2193     AXS/USDT 2022-04-18     45.480000        89.0            -1
2194     AXS/USDT 2022-04-17     47.420000        88.0            55
2195     AXS/USDT 2022-04-16     47.920000        87.0            55
2196     AXS/USDT 2022-04-15     46.780000        86.0            55
2197     AXS/USDT 2022-04-14     48.460000        85.0            55
2198     AXS/USDT 2022-04-13     47.270000        84.0            55
2199     AXS/USDT 2022-04-12     45.150000        83.0            -1
2200     AXS/USDT 2022-04-11     49.040000        82.0            -1
2201     AXS/USDT 2022-04-10     51.720000        81.0            -1
2202     AXS/USDT 2022-04-09     50.710000        80.0            -1
2203     AXS/USDT 2022-04-08     54.800000        79.0            -1
2204     AXS/USDT 2022-04-07     53.360000        78.0            -1
2205     AXS/USDT 2022-04-06     61.690000        77.0           349
2206     AXS/USDT 2022-04-05     63.800000        76.0           349
2207     AXS/USDT 2022-04-04     66.610000        75.0           349
2208     AXS/USDT 2022-04-03     65.250000        74.0           349
2209     AXS/USDT 2022-04-02     66.160000        73.0           349
2210     AXS/USDT 2022-04-01     63.470000        72.0           349
2211     AXS/USDT 2022-03-31     64.390000        71.0           349
2212     AXS/USDT 2022-03-30     64.360000        70.0           349
2213     AXS/USDT 2022-03-29     66.430000        69.0           349
2214     AXS/USDT 2022-03-28     68.260000        68.0           349
2215     AXS/USDT 2022-03-27     66.940000        67.0           349
2216     AXS/USDT 2022-03-26     71.550000        66.0           349
2217     AXS/USDT 2022-03-25     70.310000        65.0           349
2218     AXS/USDT 2022-03-24     58.340000        64.0            -1
2219     AXS/USDT 2022-03-23     52.430000        63.0            49
2220     AXS/USDT 2022-03-22     50.160000        62.0            49
2221     AXS/USDT 2022-03-21     49.850000        61.0            49
2222     AXS/USDT 2022-03-20     52.050000        60.0            49
2223     AXS/USDT 2022-03-19     50.470000        59.0            49
2224     AXS/USDT 2022-03-18     50.250000        58.0            49
2225     AXS/USDT 2022-03-17     50.430000        57.0            -1
2226     AXS/USDT 2022-03-16     46.900000        56.0            48
2227     AXS/USDT 2022-03-15     47.850000        55.0            48
2228     AXS/USDT 2022-03-14     45.220000        54.0            48
2229     AXS/USDT 2022-03-13     46.590000        53.0            48
2230     AXS/USDT 2022-03-12     45.910000        52.0            48
2231     AXS/USDT 2022-03-11     46.760000        51.0            48
2232     AXS/USDT 2022-03-10     48.650000        50.0            48
2233     AXS/USDT 2022-03-09     46.420000        49.0            48
2234     AXS/USDT 2022-03-08     46.170000        48.0            48
2235     AXS/USDT 2022-03-07     48.900000        47.0            -1
2236     AXS/USDT 2022-03-06     51.870000        46.0            47
2237     AXS/USDT 2022-03-05     49.780000        45.0            47
2238     AXS/USDT 2022-03-04     53.310000        44.0            47
2239     AXS/USDT 2022-03-03     55.530000        43.0            47
2240     AXS/USDT 2022-03-02     57.160000        42.0            47
2241     AXS/USDT 2022-03-01     54.370000        41.0            -1
2242     AXS/USDT 2022-02-28     47.990000        40.0            46
2243     AXS/USDT 2022-02-27     50.390000        39.0            46
2244     AXS/USDT 2022-02-26     51.180000        38.0            46
2245     AXS/USDT 2022-02-25     48.760000        37.0            46
2246     AXS/USDT 2022-02-24     48.760000        36.0            46
2247     AXS/USDT 2022-02-23     51.090000        35.0            46
2248     AXS/USDT 2022-02-22     47.360000        34.0            46
2249     AXS/USDT 2022-02-21     52.130000        33.0            45
2250     AXS/USDT 2022-02-20     54.820000        32.0            45
2251     AXS/USDT 2022-02-19     55.530000        31.0            45
2252     AXS/USDT 2022-02-18     56.390000        30.0            45
2253     AXS/USDT 2022-02-17     63.440000        29.0            -1
2254     AXS/USDT 2022-02-16     63.270000        28.0            -1
2255     AXS/USDT 2022-02-15     56.850000        27.0            45
2256     AXS/USDT 2022-02-14     58.030000        26.0            45
2257     AXS/USDT 2022-02-13     59.150000        25.0            -1
2258     AXS/USDT 2022-02-12     59.030000        24.0            45
2259     AXS/USDT 2022-02-11     63.280000        23.0            -1
2260     AXS/USDT 2022-02-10     67.580000        22.0            -1
2261     AXS/USDT 2022-02-09     66.720000        21.0            -1
2262     AXS/USDT 2022-02-08     68.400000        20.0            -1
2263     AXS/USDT 2022-02-07     68.260000        19.0            -1
2264     AXS/USDT 2022-02-06     56.760000        18.0            -1
2265     AXS/USDT 2022-02-05     51.370000        17.0           342
2266     AXS/USDT 2022-02-04     48.400000        16.0           342
2267     AXS/USDT 2022-02-03     49.090000        15.0           342
2268     AXS/USDT 2022-02-02     53.390000        14.0           342
2269     AXS/USDT 2022-02-01     52.380000        13.0           342
2270     AXS/USDT 2022-01-31     53.350000        12.0           342
2271     AXS/USDT 2022-01-30     49.500000        11.0           342
2272     AXS/USDT 2022-01-29     46.810000        10.0           342
2273     AXS/USDT 2022-01-28     47.300000         9.0           342
2274     AXS/USDT 2022-01-27     49.540000         8.0           342
2275     AXS/USDT 2022-01-26     50.800000         7.0           342
2276     AXS/USDT 2022-01-25     51.210000         6.0           342
2277     AXS/USDT 2022-01-24     54.760000         5.0           342
2278     AXS/USDT 2022-01-23     50.170000         4.0           342
2279     AXS/USDT 2022-01-22     58.320000         3.0           342
2280     AXS/USDT 2022-01-21     69.040000         2.0            -1
2281     AXS/USDT 2022-01-20     71.800000         1.0            -1
2282     AXS/USDT 2022-01-19     73.810000         0.0            -1
2283     BAT/USDT 2022-05-22      0.388400       123.0            97
2284     BAT/USDT 2022-05-21      0.380900       122.0            94
2285     BAT/USDT 2022-05-20      0.390600       121.0            93
2286     BAT/USDT 2022-05-19      0.372400       120.0            91
2287     BAT/USDT 2022-05-18      0.414000       119.0            89
2288     BAT/USDT 2022-05-17      0.392800       118.0            87
2289     BAT/USDT 2022-05-16      0.434700       117.0            85
2290     BAT/USDT 2022-05-15      0.418200       116.0            83
2291     BAT/USDT 2022-05-14      0.384100       115.0            81
2292     BAT/USDT 2022-05-13      0.358000       114.0            76
2293     BAT/USDT 2022-05-12      0.375500       113.0            79
2294     BAT/USDT 2022-05-11      0.466000       112.0            99
2295     BAT/USDT 2022-05-10      0.439600       111.0           101
2296     BAT/USDT 2022-05-09      0.545800       110.0           103
2297     BAT/USDT 2022-05-08      0.554000       109.0           105
2298     BAT/USDT 2022-05-07      0.578300       108.0           106
2299     BAT/USDT 2022-05-06      0.586300       107.0           109
2300     BAT/USDT 2022-05-05      0.654200       106.0           110
2301     BAT/USDT 2022-05-04      0.578900       105.0           112
2302     BAT/USDT 2022-05-03      0.585200       104.0           114
2303     BAT/USDT 2022-05-02      0.601900       103.0           117
2304     BAT/USDT 2022-05-01      0.568500       102.0           119
2305     BAT/USDT 2022-04-30      0.629200       101.0           121
2306     BAT/USDT 2022-04-29      0.658200       100.0           123
2307     BAT/USDT 2022-04-28      0.668700        99.0           124
2308     BAT/USDT 2022-04-27      0.655700        98.0           126
2309     BAT/USDT 2022-04-26      0.722700        97.0           129
2310     BAT/USDT 2022-04-25      0.722300        96.0           131
2311     BAT/USDT 2022-04-24      0.733700        95.0           132
2312     BAT/USDT 2022-04-23      0.737500        94.0           135
2313     BAT/USDT 2022-04-22      0.750600        93.0           137
2314     BAT/USDT 2022-04-21      0.761300        92.0           139
